date,code,code_name,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
1992-10-23,sh.000003,上证B股指数,57.46,57.51,57.16,57.51,57.46,2118000,1177000.0,3,0.075643,1,0.087016,0.0,0.0,0.0,0.0,0
1992-10-26,sh.000003,上证B股指数,57.56,57.56,56.81,56.99,57.51,1183000,600000.0,3,0.04225,1,-0.904185,0.0,0.0,0.0,0.0,0
1992-10-27,sh.000003,上证B股指数,57.39,57.63,56.82,57.63,56.99,679000,354000.0,3,0.02425,1,1.123003,0.0,0.0,0.0,0.0,0
1992-10-28,sh.000003,上证B股指数,58.09,58.74,57.63,58.74,57.63,1924000,1171000.0,3,0.068714,1,1.926081,0.0,0.0,0.0,0.0,0
1992-10-29,sh.000003,上证B股指数,59.76,60.8,57.76,60.72,58.74,3420000,1607000.0,3,0.122143,1,3.370786,0.0,0.0,0.0,0.0,0
1992-10-30,sh.000003,上证B股指数,61.88,63.92,60.46,63.92,60.72,2206000,1234000.0,3,0.078786,1,5.270087,0.0,0.0,0.0,0.0,0
1992-11-02,sh.000003,上证B股指数,64.75,67.16,62.89,67.16,63.92,4169500,2635000.0,3,0.148911,1,5.068845,0.0,0.0,0.0,0.0,0
1992-11-03,sh.000003,上证B股指数,69.91,72.29,66.23,72.28,67.16,5199500,3638000.0,3,0.185696,1,7.623578,0.0,0.0,0.0,0.0,0
1992-11-04,sh.000003,上证B股指数,71.27,73.56,69.15,70.86,72.28,6390500,4356000.0,3,0.228232,1,-1.96458,0.0,0.0,0.0,0.0,0
1992-11-05,sh.000003,上证B股指数,71.67,71.73,69.45,69.78,70.86,3096000,1894000.0,3,0.110571,1,-1.524135,0.0,0.0,0.0,0.0,0
1992-11-06,sh.000003,上证B股指数,67.9,72.3,67.9,68.14,69.78,2945000,2056000.0,3,0.105179,1,-2.350243,0.0,0.0,0.0,0.0,0
1992-11-09,sh.000003,上证B股指数,68.65,69.59,64.92,64.92,68.14,1911000,1115000.0,3,0.06825,1,-4.725567,0.0,0.0,0.0,0.0,0
1992-11-10,sh.000003,上证B股指数,64.81,65.24,64.06,65.19,64.92,2176000,1346000.0,3,0.077714,1,0.415903,0.0,0.0,0.0,0.0,0
1992-11-11,sh.000003,上证B股指数,65.59,67.08,65.11,67.08,65.19,2630500,1734000.0,3,0.093946,1,2.899217,0.0,0.0,0.0,0.0,0
1992-11-12,sh.000003,上证B股指数,67.45,68.03,66.34,68.02,67.08,1618500,983000.0,3,0.057804,1,1.401304,0.0,0.0,0.0,0.0,0
1992-11-13,sh.000003,上证B股指数,68.0,69.05,68.0,69.05,68.02,1938000,1290000.0,3,0.037269,1,1.51427,0.0,0.0,0.0,0.0,0
1992-11-16,sh.000003,上证B股指数,69.06,70.42,68.7,68.93,69.05,2122000,1214000.0,3,0.040808,1,-0.173791,0.0,0.0,0.0,0.0,0
1992-11-17,sh.000003,上证B股指数,68.86,69.2,68.56,69.04,68.93,1408800,958000.0,3,0.027092,1,0.159583,0.0,0.0,0.0,0.0,0
1992-11-18,sh.000003,上证B股指数,68.2,69.04,67.25,67.79,69.04,1175500,685000.0,3,0.022606,1,-1.810544,0.0,0.0,0.0,0.0,0
1992-11-19,sh.000003,上证B股指数,67.84,67.87,66.38,66.87,67.79,1778000,1067000.0,3,0.034192,1,-1.35713,0.0,0.0,0.0,0.0,0
1992-11-20,sh.000003,上证B股指数,66.48,67.64,66.11,67.64,66.87,2172000,1384000.0,3,0.041769,1,1.151483,0.0,0.0,0.0,0.0,0
1992-11-23,sh.000003,上证B股指数,67.76,67.93,66.99,67.23,67.64,1541000,845000.0,3,0.029635,1,-0.606144,0.0,0.0,0.0,0.0,0
1992-11-24,sh.000003,上证B股指数,67.02,67.23,66.54,67.13,67.23,1267000,805000.0,3,0.024365,1,-0.148752,0.0,0.0,0.0,0.0,0
1992-11-25,sh.000003,上证B股指数,66.7,67.13,66.63,66.75,67.13,2660500,1537000.0,3,0.051163,1,-0.566062,0.0,0.0,0.0,0.0,0
1992-11-26,sh.000003,上证B股指数,66.75,66.75,66.31,66.67,66.75,2096000,1200000.0,3,0.040308,1,-0.119853,0.0,0.0,0.0,0.0,0
1992-11-27,sh.000003,上证B股指数,66.56,66.79,66.47,66.79,66.67,754500,438000.0,3,0.01451,1,0.179995,0.0,0.0,0.0,0.0,0
1992-11-30,sh.000003,上证B股指数,66.54,66.95,66.51,66.95,66.79,1070500,719000.0,3,0.020587,1,0.239551,0.0,0.0,0.0,0.0,0
1992-12-01,sh.000003,上证B股指数,66.8,66.95,65.83,66.86,66.95,1751000,1071000.0,3,0.011596,1,-0.134423,0.0,0.0,0.0,0.0,0
1992-12-02,sh.000003,上证B股指数,66.59,67.01,66.59,66.59,66.86,654000,388000.0,3,0.004331,1,-0.403835,0.0,0.0,0.0,0.0,0
1992-12-03,sh.000003,上证B股指数,66.59,66.75,65.95,65.95,66.59,2229000,1444000.0,3,0.014762,1,-0.961104,0.0,0.0,0.0,0.0,0
1992-12-04,sh.000003,上证B股指数,65.29,65.95,65.2,65.81,65.95,1053000,687000.0,3,0.006268,1,-0.212281,0.0,0.0,0.0,0.0,0
1992-12-07,sh.000003,上证B股指数,65.88,65.88,64.69,65.3,65.81,1641000,1025000.0,3,0.009768,1,-0.77495,0.0,0.0,0.0,0.0,0
1992-12-08,sh.000003,上证B股指数,65.3,65.3,64.83,64.95,65.3,1496000,912000.0,3,0.008905,1,-0.535997,0.0,0.0,0.0,0.0,0
1992-12-09,sh.000003,上证B股指数,64.92,65.12,64.79,64.93,64.95,1686000,941000.0,3,0.010036,1,-0.030788,0.0,0.0,0.0,0.0,0
1992-12-10,sh.000003,上证B股指数,65.38,65.38,64.8,64.99,64.93,1159500,838000.0,3,0.001487,1,0.092403,0.0,0.0,0.0,0.0,0
1992-12-11,sh.000003,上证B股指数,65.09,65.44,64.76,65.41,64.99,1292000,770000.0,3,0.001656,1,0.646262,0.0,0.0,0.0,0.0,0
1992-12-14,sh.000003,上证B股指数,65.51,65.87,65.25,65.31,65.41,980100,647000.0,3,0.001257,1,-0.152891,0.0,0.0,0.0,0.0,0
1992-12-15,sh.000003,上证B股指数,65.31,65.64,64.86,65.09,65.31,1391000,859000.0,3,0.001783,1,-0.336857,0.0,0.0,0.0,0.0,0
1992-12-16,sh.000003,上证B股指数,65.34,65.34,64.2,64.31,65.09,1519300,807000.0,3,0.001948,1,-1.198339,0.0,0.0,0.0,0.0,0
1992-12-17,sh.000003,上证B股指数,64.08,64.15,63.4,63.95,64.31,2328300,1700000.0,3,0.002985,1,-0.559783,0.0,0.0,0.0,0.0,0
1992-12-18,sh.000003,上证B股指数,62.99,63.95,62.23,62.46,63.95,2268700,1521000.0,3,0.002909,1,-2.329948,0.0,0.0,0.0,0.0,0
1992-12-21,sh.000003,上证B股指数,62.7,64.11,61.9,62.18,62.46,1040500,622000.0,3,0.001334,1,-0.448285,0.0,0.0,0.0,0.0,0
1992-12-22,sh.000003,上证B股指数,62.05,62.47,61.85,62.47,62.18,688800,415000.0,3,0.000883,1,0.466389,0.0,0.0,0.0,0.0,0
1992-12-23,sh.000003,上证B股指数,64.73,65.05,62.14,64.7,62.47,1113000,690000.0,3,0.001427,1,3.569706,0.0,0.0,0.0,0.0,0
1992-12-24,sh.000003,上证B股指数,64.05,64.7,63.72,64.34,64.7,817500,497000.0,3,0.001048,1,-0.556415,0.0,0.0,0.0,0.0,0
1992-12-25,sh.000003,上证B股指数,65.17,65.84,64.34,65.26,64.34,876200,600000.0,3,0.001123,1,1.429913,0.0,0.0,0.0,0.0,0
1992-12-28,sh.000003,上证B股指数,65.64,66.03,64.99,65.67,65.26,1046500,670000.0,3,0.001342,1,0.62825,0.0,0.0,0.0,0.0,0
1992-12-29,sh.000003,上证B股指数,65.9,66.42,65.67,65.84,65.67,1774300,1194000.0,3,0.002275,1,0.258867,0.0,0.0,0.0,0.0,0
1992-12-30,sh.000003,上证B股指数,66.52,66.89,65.84,66.56,65.84,2229500,1504000.0,3,0.002858,1,1.093562,0.0,0.0,0.0,0.0,0
1992-12-31,sh.000003,上证B股指数,65.93,66.56,65.7,66.22,66.56,1794500,1204000.0,3,0.002301,1,-0.510812,0.0,0.0,0.0,0.0,0
1993-01-04,sh.000003,上证B股指数,66.22,66.22,65.54,65.54,66.22,538000,2890000.0,3,0.00069,1,-1.026881,0.0,0.0,0.0,0.0,0
1993-01-05,sh.000003,上证B股指数,65.56,66.45,65.54,66.45,65.54,2606500,1562000.0,3,0.003342,1,1.388459,0.0,0.0,0.0,0.0,0
1993-01-06,sh.000003,上证B股指数,66.52,67.4,66.42,67.06,66.45,1447000,940000.0,3,0.001855,1,0.917984,0.0,0.0,0.0,0.0,0
1993-01-07,sh.000003,上证B股指数,67.74,68.23,67.06,67.25,67.06,2053900,1318000.0,3,0.002633,1,0.283332,0.0,0.0,0.0,0.0,0
1993-01-08,sh.000003,上证B股指数,67.7,68.01,66.93,67.77,67.25,1225900,789000.0,3,0.001572,1,0.773229,0.0,0.0,0.0,0.0,0
1993-01-11,sh.000003,上证B股指数,68.81,70.83,67.77,70.83,67.77,3110900,1947000.0,3,0.003988,1,4.51528,0.0,0.0,0.0,0.0,0
1993-01-12,sh.000003,上证B股指数,70.83,71.89,69.79,71.89,70.83,2692400,1889000.0,3,0.003452,1,1.496537,0.0,0.0,0.0,0.0,0
1993-01-13,sh.000003,上证B股指数,72.7,74.31,71.4,74.31,71.89,3353600,2287000.0,3,0.004299,1,3.366252,0.0,0.0,0.0,0.0,0
1993-01-14,sh.000003,上证B股指数,75.22,80.18,74.0,80.18,74.31,4758300,3317000.0,3,0.0061,1,7.899345,0.0,0.0,0.0,0.0,0
1993-01-15,sh.000003,上证B股指数,90.81,93.44,79.86,87.63,80.18,6767200,5432000.0,3,0.008676,1,9.29159,0.0,0.0,0.0,0.0,0
1993-01-18,sh.000003,上证B股指数,88.14,93.04,82.44,82.92,87.63,4676700,4343000.0,3,0.005958,1,-5.374871,0.0,0.0,0.0,0.0,0
1993-01-19,sh.000003,上证B股指数,77.94,82.98,76.36,76.36,82.92,2568600,2448000.0,3,0.003272,1,-7.911237,0.0,0.0,0.0,0.0,0
1993-01-20,sh.000003,上证B股指数,82.06,84.0,75.68,80.31,76.36,3215100,2779000.0,3,0.004096,1,5.172862,0.0,0.0,0.0,0.0,0
1993-01-21,sh.000003,上证B股指数,82.4,83.31,79.06,82.29,80.31,2471400,2175000.0,3,0.003148,1,2.465451,0.0,0.0,0.0,0.0,0
1993-01-22,sh.000003,上证B股指数,84.4,87.66,81.09,87.66,82.29,3912100,3198000.0,3,0.004984,1,6.525705,0.0,0.0,0.0,0.0,0
1993-01-27,sh.000003,上证B股指数,86.19,86.99,84.95,85.54,87.66,5380800,4674000.0,3,0.006855,1,-2.418438,0.0,0.0,0.0,0.0,0
1993-01-28,sh.000003,上证B股指数,85.03,85.54,84.09,84.87,85.54,3458400,2971000.0,3,0.004406,1,-0.783257,0.0,0.0,0.0,0.0,0
1993-01-29,sh.000003,上证B股指数,84.25,85.23,83.78,85.09,84.87,7230600,5348000.0,3,0.009211,1,0.259212,0.0,0.0,0.0,0.0,0
1993-02-01,sh.000003,上证B股指数,85.98,87.29,85.09,86.42,85.09,8144900,6984000.0,3,0.010376,1,1.563053,0.0,0.0,0.0,0.0,0
1993-02-02,sh.000003,上证B股指数,85.87,86.45,85.18,85.65,86.42,4523200,3932000.0,3,0.005762,1,-0.890994,0.0,0.0,0.0,0.0,0
1993-02-03,sh.000003,上证B股指数,84.2,85.9,76.48,79.47,85.65,5521300,4652000.0,3,0.007034,1,-7.215412,0.0,0.0,0.0,0.0,0
1993-02-04,sh.000003,上证B股指数,75.67,81.06,75.41,80.76,79.47,3874200,3119000.0,3,0.004935,1,1.623255,0.0,0.0,0.0,0.0,0
1993-02-05,sh.000003,上证B股指数,81.67,83.11,80.67,82.09,80.76,3175800,2659000.0,3,0.004046,1,1.646848,0.0,0.0,0.0,0.0,0
1993-02-08,sh.000003,上证B股指数,85.49,86.5,82.14,86.28,82.09,4742000,4057000.0,3,0.006041,1,5.104157,0.0,0.0,0.0,0.0,0
1993-02-09,sh.000003,上证B股指数,86.47,87.28,86.19,87.2,86.28,7074600,5814000.0,3,0.009012,1,1.066294,0.0,0.0,0.0,0.0,0
1993-02-10,sh.000003,上证B股指数,87.68,87.84,84.06,85.67,87.2,3906100,3452000.0,3,0.004976,1,-1.754586,0.0,0.0,0.0,0.0,0
1993-02-11,sh.000003,上证B股指数,85.25,85.67,84.29,84.79,85.67,1451500,1239000.0,3,0.001849,1,-1.027194,0.0,0.0,0.0,0.0,0
1993-02-12,sh.000003,上证B股指数,84.91,86.33,84.79,85.87,84.79,4222700,3523000.0,3,0.005379,1,1.273737,0.0,0.0,0.0,0.0,0
1993-02-15,sh.000003,上证B股指数,86.17,86.95,85.79,86.95,85.87,5872000,4735000.0,3,0.00748,1,1.257708,0.0,0.0,0.0,0.0,0
1993-02-16,sh.000003,上证B股指数,86.93,87.25,86.4,87.25,86.95,4228100,3701000.0,3,0.005386,1,0.345029,0.0,0.0,0.0,0.0,0
1993-02-17,sh.000003,上证B股指数,86.87,87.91,86.7,87.44,87.25,5242900,38155000.0,3,0.006679,1,0.217768,0.0,0.0,0.0,0.0,0
1993-02-18,sh.000003,上证B股指数,87.87,90.7,87.44,89.45,87.44,11603500,9623000.0,3,0.014782,1,2.298713,0.0,0.0,0.0,0.0,0
1993-02-19,sh.000003,上证B股指数,90.31,91.09,89.3,90.93,89.45,7928600,7137000.0,3,0.0101,1,1.654559,0.0,0.0,0.0,0.0,0
1993-02-22,sh.000003,上证B股指数,93.23,94.68,90.64,94.03,90.93,13889400,11951000.0,3,0.017694,1,3.409214,0.0,0.0,0.0,0.0,0
1993-02-23,sh.000003,上证B股指数,94.13,96.29,93.81,96.29,94.03,8781400,7556000.0,3,0.011186,1,2.403491,0.0,0.0,0.0,0.0,0
1993-02-24,sh.000003,上证B股指数,96.09,97.42,95.27,96.68,96.29,10540400,8843000.0,3,0.013427,1,0.405026,0.0,0.0,0.0,0.0,0
1993-02-25,sh.000003,上证B股指数,96.58,96.68,94.01,94.81,96.68,8300100,7368000.0,3,0.010573,1,-1.934219,0.0,0.0,0.0,0.0,0
1993-02-26,sh.000003,上证B股指数,95.12,95.26,94.02,94.92,94.81,5834000,4942000.0,3,0.007432,1,0.116022,0.0,0.0,0.0,0.0,0
1993-03-01,sh.000003,上证B股指数,94.92,95.45,94.03,94.75,94.92,5834900,5168000.0,3,0.007433,1,-0.179096,0.0,0.0,0.0,0.0,0
1993-03-02,sh.000003,上证B股指数,94.75,95.06,93.95,94.3,94.75,4730700,4372000.0,3,0.006026,1,-0.474931,0.0,0.0,0.0,0.0,0
1993-03-03,sh.000003,上证B股指数,94.3,94.74,92.64,92.64,94.3,3654900,3407000.0,3,0.004656,1,-1.760343,0.0,0.0,0.0,0.0,0
1993-03-04,sh.000003,上证B股指数,92.84,92.84,90.9,91.31,92.64,5113400,4254000.0,3,0.006514,1,-1.435667,0.0,0.0,0.0,0.0,0
1993-03-05,sh.000003,上证B股指数,91.31,91.31,86.86,89.43,91.31,3176100,2579000.0,3,0.004046,1,-2.058917,0.0,0.0,0.0,0.0,0
1993-03-08,sh.000003,上证B股指数,89.52,93.52,89.43,93.31,89.43,4387100,4247000.0,3,0.005589,1,4.338585,0.0,0.0,0.0,0.0,0
1993-03-09,sh.000003,上证B股指数,92.69,93.84,91.58,91.86,93.31,4848600,5120000.0,3,0.006177,1,-1.553957,0.0,0.0,0.0,0.0,0
1993-03-10,sh.000003,上证B股指数,91.86,91.86,90.59,90.59,91.86,2933200,2464000.0,3,0.003737,1,-1.382543,0.0,0.0,0.0,0.0,0
1993-03-11,sh.000003,上证B股指数,90.86,91.08,89.78,90.84,90.59,2900900,2407000.0,3,0.003695,1,0.275969,0.0,0.0,0.0,0.0,0
1993-03-12,sh.000003,上证B股指数,91.24,91.28,90.16,91.2,90.84,1901500,1727000.0,3,0.002422,1,0.396302,0.0,0.0,0.0,0.0,0
1993-03-15,sh.000003,上证B股指数,91.72,91.72,88.62,88.91,91.2,1456700,9874000.0,3,0.001856,1,-2.510958,0.0,0.0,0.0,0.0,0
1993-03-16,sh.000003,上证B股指数,88.92,89.16,87.98,88.94,88.91,2267700,2024000.0,3,0.002889,1,0.033741,0.0,0.0,0.0,0.0,0
1993-03-17,sh.000003,上证B股指数,89.17,89.29,88.14,88.14,88.94,979600,6477000.0,3,0.001248,1,-0.899486,0.0,0.0,0.0,0.0,0
1993-03-18,sh.000003,上证B股指数,88.14,88.29,84.3,84.3,88.14,2874600,18730000.0,3,0.003662,1,-4.356701,0.0,0.0,0.0,0.0,0
1993-03-19,sh.000003,上证B股指数,84.3,84.78,83.87,84.06,84.3,2654100,16535000.0,3,0.003381,1,-0.284704,0.0,0.0,0.0,0.0,0
1993-03-22,sh.000003,上证B股指数,84.61,84.92,83.4,83.52,84.06,1405300,8404000.0,3,0.00179,1,-0.642399,0.0,0.0,0.0,0.0,0
1993-03-23,sh.000003,上证B股指数,83.52,83.86,81.04,81.04,83.52,1555100,8763000.0,3,0.001981,1,-2.969344,0.0,0.0,0.0,0.0,0
1993-03-24,sh.000003,上证B股指数,81.14,81.14,76.23,76.74,81.04,2714700,15222000.0,3,0.003458,1,-5.306026,0.0,0.0,0.0,0.0,0
1993-03-25,sh.000003,上证B股指数,76.74,79.84,76.61,78.97,76.74,2738300,14881000.0,3,0.003488,1,2.905921,0.0,0.0,0.0,0.0,0
1993-03-26,sh.000003,上证B股指数,78.23,84.31,78.23,83.09,78.97,3324500,17900000.0,3,0.004235,1,5.217165,0.0,0.0,0.0,0.0,0
1993-03-29,sh.000003,上证B股指数,83.15,85.18,83.12,83.69,83.09,2580900,2066000.0,3,0.003246,1,0.722116,0.0,0.0,0.0,0.0,0
1993-03-30,sh.000003,上证B股指数,83.69,84.23,83.18,83.34,83.69,1837600,11945000.0,3,0.002311,1,-0.418217,0.0,0.0,0.0,0.0,0
1993-03-31,sh.000003,上证B股指数,83.34,83.37,81.73,81.99,83.34,635800,3446000.0,3,0.0008,1,-1.619869,0.0,0.0,0.0,0.0,0
1993-04-01,sh.000003,上证B股指数,82.62,82.87,80.4,80.94,81.99,1231600,979000.0,3,0.001549,1,-1.280638,0.0,0.0,0.0,0.0,0
1993-04-02,sh.000003,上证B股指数,80.78,82.23,80.29,82.23,80.94,1531700,1489000.0,3,0.001927,1,1.593774,0.0,0.0,0.0,0.0,0
1993-04-05,sh.000003,上证B股指数,82.23,82.27,81.47,81.97,82.23,394600,2234000.0,3,0.000496,1,-0.316189,0.0,0.0,0.0,0.0,0
1993-04-06,sh.000003,上证B股指数,81.97,83.39,81.55,83.39,81.97,1361400,9361000.0,3,0.001712,1,1.732339,0.0,0.0,0.0,0.0,0
1993-04-07,sh.000003,上证B股指数,79.43,80.34,79.43,80.34,83.39,1713900,11353000.0,3,0.00204,1,-3.657516,0.0,0.0,0.0,0.0,0
1993-04-08,sh.000003,上证B股指数,84.2,84.95,83.84,84.81,80.34,2273600,13963000.0,3,0.002707,1,5.563856,0.0,0.0,0.0,0.0,0
1993-04-09,sh.000003,上证B股指数,84.81,84.81,84.76,84.76,84.81,1591600,11479000.0,3,0.001895,1,-0.05895,0.0,0.0,0.0,0.0,0
1993-04-12,sh.000003,上证B股指数,84.92,86.08,84.76,86.08,84.76,849200,5039000.0,3,0.001011,1,1.557338,0.0,0.0,0.0,0.0,0
1993-04-13,sh.000003,上证B股指数,86.08,86.14,85.2,86.08,86.08,849200,5039000.0,3,0.001011,1,0.0,0.0,0.0,0.0,0.0,0
1993-04-14,sh.000003,上证B股指数,85.2,85.26,84.37,84.81,86.08,959200,378304992.0,3,0.001142,1,-1.475377,0.0,0.0,0.0,0.0,0
1993-04-15,sh.000003,上证B股指数,85.06,85.14,84.44,85.05,84.81,1588400,1082000.0,3,0.001891,1,0.282992,0.0,0.0,0.0,0.0,0
1993-04-16,sh.000003,上证B股指数,85.08,85.11,83.84,84.25,85.05,1331900,1081000.0,3,0.001586,1,-0.940627,0.0,0.0,0.0,0.0,0
1993-04-19,sh.000003,上证B股指数,84.41,84.44,83.33,83.33,84.25,1082500,826000.0,3,0.001289,1,-1.091986,0.0,0.0,0.0,0.0,0
1993-04-20,sh.000003,上证B股指数,83.33,83.51,82.63,82.79,83.33,1386800,1071000.0,3,0.001651,1,-0.648027,0.0,0.0,0.0,0.0,0
1993-04-21,sh.000003,上证B股指数,82.88,82.88,81.55,81.86,82.79,1895000,10039000.0,3,0.002256,1,-1.123324,0.0,0.0,0.0,0.0,0
1993-04-22,sh.000003,上证B股指数,81.86,82.08,80.95,80.98,81.86,1250000,6963000.0,3,0.001488,1,-1.075003,0.0,0.0,0.0,0.0,0
1993-04-23,sh.000003,上证B股指数,80.98,81.93,80.98,81.74,80.98,2072600,11672000.0,3,0.002467,1,0.938496,0.0,0.0,0.0,0.0,0
1993-04-26,sh.000003,上证B股指数,81.9,82.28,80.92,81.23,81.74,1504000,1015000.0,3,0.00179,1,-0.623923,0.0,0.0,0.0,0.0,0
1993-04-27,sh.000003,上证B股指数,81.23,81.93,80.92,81.17,81.23,2091500,11947000.0,3,0.00249,1,-0.073871,0.0,0.0,0.0,0.0,0
1993-04-28,sh.000003,上证B股指数,81.17,81.98,80.7,80.74,81.17,2609100,15375000.0,3,0.003106,1,-0.529753,0.0,0.0,0.0,0.0,0
1993-04-29,sh.000003,上证B股指数,80.74,80.94,80.12,80.87,80.74,3448800,19146000.0,3,0.004106,1,0.161017,0.0,0.0,0.0,0.0,0
1993-04-30,sh.000003,上证B股指数,80.7,81.38,80.4,81.04,80.87,2278200,12921000.0,3,0.002712,1,0.210212,0.0,0.0,0.0,0.0,0
1993-05-03,sh.000003,上证B股指数,81.04,81.42,80.19,80.19,81.04,3363500,1085000.0,3,0.004004,1,-1.048863,0.0,0.0,0.0,0.0,0
1993-05-04,sh.000003,上证B股指数,81.04,81.44,80.34,81.01,80.19,2743300,2035000.0,3,0.003266,1,1.022571,0.0,0.0,0.0,0.0,0
1993-05-05,sh.000003,上证B股指数,81.01,81.39,80.34,80.73,81.01,1869100,10750000.0,3,0.002225,1,-0.345635,0.0,0.0,0.0,0.0,0
1993-05-06,sh.000003,上证B股指数,80.73,81.29,80.67,80.76,80.73,1884600,11463000.0,3,0.002244,1,0.037159,0.0,0.0,0.0,0.0,0
1993-05-07,sh.000003,上证B股指数,81.56,82.11,80.5,81.56,80.76,3544200,2674000.0,3,0.004219,1,0.990584,0.0,0.0,0.0,0.0,0
1993-05-10,sh.000003,上证B股指数,81.34,81.7,80.76,81.01,81.56,1409700,9124000.0,3,0.001678,1,-0.674345,0.0,0.0,0.0,0.0,0
1993-05-11,sh.000003,上证B股指数,81.01,81.61,80.41,81.61,81.01,3532800,22119000.0,3,0.004206,1,0.740647,0.0,0.0,0.0,0.0,0
1993-05-12,sh.000003,上证B股指数,81.67,81.95,81.09,81.56,81.61,2159000,14134000.0,3,0.00257,1,-0.061271,0.0,0.0,0.0,0.0,0
1993-05-13,sh.000003,上证B股指数,80.88,82.04,80.88,81.72,81.56,1826300,10380000.0,3,0.002174,1,0.196179,0.0,0.0,0.0,0.0,0
1993-05-14,sh.000003,上证B股指数,81.72,82.27,81.13,81.41,81.72,1775600,11258000.0,3,0.002114,1,-0.379341,0.0,0.0,0.0,0.0,0
1993-05-17,sh.000003,上证B股指数,81.41,81.97,80.84,80.84,81.41,1128800,802000.0,3,0.001344,1,-0.700169,0.0,0.0,0.0,0.0,0
1993-05-18,sh.000003,上证B股指数,80.84,80.42,77.44,78.81,80.84,0,0.0,3,0.0,1,-2.511132,0.0,0.0,0.0,0.0,0
1993-05-19,sh.000003,上证B股指数,78.81,79.09,76.06,76.06,78.81,2082700,1578000.0,3,0.002479,1,-3.489405,0.0,0.0,0.0,0.0,0
1993-05-20,sh.000003,上证B股指数,76.4,76.4,72.03,72.03,76.06,1311300,7339000.0,3,0.001561,1,-5.298447,0.0,0.0,0.0,0.0,0
1993-05-21,sh.000003,上证B股指数,72.52,72.52,67.74,69.94,72.03,3585100,2329000.0,3,0.004268,1,-2.901564,0.0,0.0,0.0,0.0,0
1993-05-24,sh.000003,上证B股指数,69.94,69.31,69.31,69.31,69.94,0,0.0,3,0.0,1,-0.900779,0.0,0.0,0.0,0.0,0
1993-05-25,sh.000003,上证B股指数,70.45,72.36,70.24,72.11,69.31,3363700,2341000.0,3,0.004004,1,4.039825,0.0,0.0,0.0,0.0,0
1993-05-26,sh.000003,上证B股指数,71.62,73.43,71.18,72.94,72.11,2657300,2068000.0,3,0.003163,1,1.151022,0.0,0.0,0.0,0.0,0
1993-05-27,sh.000003,上证B股指数,72.55,72.65,70.62,71.01,72.94,1700100,8209000.0,3,0.002024,1,-2.646011,0.0,0.0,0.0,0.0,0
1993-05-28,sh.000003,上证B股指数,71.01,71.01,69.13,69.7,71.01,3723100,2322000.0,3,0.004432,1,-1.844818,0.0,0.0,0.0,0.0,0
1993-05-31,sh.000003,上证B股指数,70.19,70.19,67.76,68.08,69.7,13103700,47648000.0,3,0.013793,1,-2.32424,0.0,0.0,0.0,0.0,0
1993-06-01,sh.000003,上证B股指数,68.2,68.2,66.01,66.61,68.08,5943500,21769000.0,3,0.006256,1,-2.159226,0.0,0.0,0.0,0.0,0
1993-06-02,sh.000003,上证B股指数,66.48,66.48,62.55,62.67,66.61,6487800,25584000.0,3,0.006829,1,-5.915031,0.0,0.0,0.0,0.0,0
1993-06-03,sh.000003,上证B股指数,63.28,63.28,59.62,59.62,62.67,4397400,18947000.0,3,0.004629,1,-4.866761,0.0,0.0,0.0,0.0,0
1993-06-04,sh.000003,上证B股指数,59.62,62.7,59.38,62.7,59.62,7099400,3271000.0,3,0.007473,1,5.166055,0.0,0.0,0.0,0.0,0
1993-06-07,sh.000003,上证B股指数,62.7,64.92,62.49,64.24,62.7,5424500,25566000.0,3,0.00571,1,2.456136,0.0,0.0,0.0,0.0,0
1993-06-08,sh.000003,上证B股指数,64.24,66.04,64.24,66.01,64.24,5621500,24325000.0,3,0.005917,1,2.755299,0.0,0.0,0.0,0.0,0
1993-06-09,sh.000003,上证B股指数,64.66,65.73,64.45,64.45,66.01,2403700,11620000.0,3,0.00253,1,-2.363286,0.0,0.0,0.0,0.0,0
1993-06-10,sh.000003,上证B股指数,64.45,64.55,62.86,63.33,64.45,3339300,15115000.0,3,0.003515,1,-1.737774,0.0,0.0,0.0,0.0,0
1993-06-11,sh.000003,上证B股指数,63.33,64.09,62.7,64.09,63.33,4329400,20419000.0,3,0.004557,1,1.200055,0.0,0.0,0.0,0.0,0
1993-06-14,sh.000003,上证B股指数,64.09,64.98,64.09,64.84,64.09,1762600,9557000.0,3,0.001855,1,1.170229,0.0,0.0,0.0,0.0,0
1993-06-15,sh.000003,上证B股指数,64.72,64.72,63.81,63.81,64.84,2286700,12139000.0,3,0.002407,1,-1.588518,0.0,0.0,0.0,0.0,0
1993-06-16,sh.000003,上证B股指数,63.94,65.09,62.1,62.84,63.81,1540000,699000.0,3,0.001621,1,-1.52014,0.0,0.0,0.0,0.0,0
1993-06-17,sh.000003,上证B股指数,62.8,63.35,62.33,62.33,62.84,1474100,8117000.0,3,0.001552,1,-0.811582,0.0,0.0,0.0,0.0,0
1993-06-18,sh.000003,上证B股指数,62.33,62.47,60.28,60.28,62.33,2054100,10274000.0,3,0.002162,1,-3.288951,0.0,0.0,0.0,0.0,0
1993-06-21,sh.000003,上证B股指数,60.28,60.73,58.4,58.73,60.28,2113200,854000.0,3,0.002113,1,-2.571333,0.0,0.0,0.0,0.0,0
